Starting Point,Ending Point,Bus Name,Bus Type,Departing Time,Reaching Time,Duration,Star Rating,Price,Seat Availability,Bus Type (Categorized)
Kozhikode,Bangalore,A1 Travels,A/C Seater / Sleeper (2+1),10:30 PM,06:30 AM,08h 00m,2.7,1000,6,A/C Seater/Sleeper
Kozhikode,Bangalore,KP Travels,A/C Sleeper (2+1),10:15 PM,05:20 AM,07h 05m,3.1,1999,36,A/C Sleeper
Ernakulam,Kozhikode,KP Travels,A/C Seater Push Back (2+2),12:35 AM,05:50 AM,05h 15m,3.1,450,20,A/C Seater
Ernakulam,Kozhikode,KP Travels,Bharat Benz A/C Seater (2+2),01:20 AM,05:25 AM,04h 05m,3.1,499,29,A/C Seater
Ernakulam,Kozhikode,Madhavi Travels,Volvo A/C Semi Sleeper (2+2),01:25 AM,04:30 AM,03h 05m,4.1,799,24,A/C Semi Sleeper
Ernakulam,Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),01:30 AM,07:00 AM,05h 30m,3.3,650,22,A/C Seater/Sleeper
Ernakulam,Kozhikode,KP Travels,A/C Seater (2+2),01:45 AM,06:30 AM,04h 45m,3.1,451,24,A/C Seater
Ernakulam,Kozhikode,A1 Travels,Bharat Benz A/C Semi Sleeper (2+2),01:45 AM,06:15 AM,04h 30m,3.2,600,1,A/C Semi Sleeper
Ernakulam,Kozhikode,KP Travels,A/C Seater (2+2),02:00 AM,06:30 AM,04h 30m,3.1,450,26,A/C Seater
Ernakulam,Kozhikode,Shajees Motors,A/C Semi Sleeper (2+2),07:30 PM,12:40 AM,05h 10m,3.8,500,30,A/C Semi Sleeper
Ernakulam,Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),08:40 PM,01:00 AM,04h 20m,3.6,700,41,A/C Semi Sleeper
Ernakulam,Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),08:45 PM,03:00 AM,06h 15m,4.0,900,32,A/C Seater/Sleeper
Ernakulam,Kozhikode,Kalpaka Travels 1,A/C Sleeper (2+1),08:55 PM,02:30 AM,05h 35m,5.0,800,19,A/C Sleeper
Ernakulam,Kozhikode,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),09:00 PM,01:45 AM,04h 45m,4.2,480,24,A/C Seater/Sleeper
Ernakulam,Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),09:00 PM,02:00 AM,05h 00m,5.0,800,23,A/C Seater/Sleeper
Ernakulam,Kozhikode,Cochin Express,A/C Sleeper (2+1),09:15 PM,02:30 AM,05h 15m,4.4,900,13,A/C Sleeper
Ernakulam,Kozhikode,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),09:15 PM,02:20 AM,05h 05m,4.4,700,32,A/C Semi Sleeper
Ernakulam,Kozhikode,Sonia Travels,A/C Semi Sleeper (2+2),09:20 PM,02:30 AM,05h 10m,3.8,600,32,A/C Semi Sleeper
Ernakulam,Kozhikode,Madhavi Travels,A/C Semi Sleeper (2+2),09:30 PM,02:15 AM,04h 45m,4.4,549,24,A/C Semi Sleeper
Ernakulam,Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),09:30 PM,02:45 AM,05h 15m,4.6,630,34,A/C Semi Sleeper
Ernakulam,Kozhikode,Madhavi Travels,A/C Sleeper (2+1),09:40 PM,02:35 AM,04h 55m,4.1,899,20,A/C Sleeper
Ernakulam,Kozhikode,Arya Travels,A/C Sleeper (2+1),09:45 PM,03:15 AM,05h 30m,3.2,899,23,A/C Sleeper
Ernakulam,Kozhikode,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),09:45 PM,03:16 AM,05h 31m,3.2,649,34,A/C Semi Sleeper
Ernakulam,Kozhikode,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),09:45 PM,02:40 AM,04h 55m,4.0,648,36,A/C Semi Sleeper
Ernakulam,Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),09:50 PM,02:29 AM,04h 39m,3.8,700,34,A/C Seater/Sleeper
Ernakulam,Kozhikode,Surya Connect,Volvo A/C Semi Sleeper (2+2),10:00 PM,02:10 AM,04h 10m,4.1,630,29,A/C Semi Sleeper
